Case_Id,liver,kidney_right,spleen,pancreas,aorta,postcava,adrenal_gland_right,adrenal_gland_left,gall_bladder,stomach,duodenum,kidney_left
FELIX1003_VENOUS,0.9738502662070468,0.9396719744521026,0.9472328574531973,0.8616119147969765,0.671483898719043,0.7538286075372249,0.39828829335493005,0.40417931906550436,0.8951898734840571,0.927033191729435,0.7217215087164693,0.9408563513369229
FELIX1023_VENOUS,0.9716147737805094,0.9374339800498679,0.9424414977428534,0.8422875971391274,0.7501510325989431,0.8774142412347397,0.3070552657841845,0.4912174252681385,0.6478620899635216,0.9450437517087634,0.563831051977426,0.9300241118855467
FELIX1064_VENOUS,0.965725941446305,0.9039476203196061,0.9346763446719589,0.8240156512042967,0.7729097582405945,0.7952727773305976,0.2980809661784529,0.12914612442696016,0.8073072658456213,0.9251703310251443,0.6520585974278336,0.8947397650413423
FELIX1068_VENOUS,0.9720069320330322,0.9436767965337663,0.9457287930705858,0.880166241357867,0.8312207933642342,0.862998913905844,0.34744820836298396,0.24268815138004154,0.8758604447678215,0.9284969192961572,0.6969076498996789,0.9043416462321601
FELIX1090_VENOUS,0.9628452909558495,0.8925975761896804,0.9229363877880303,0.9036870019852306,0.691000792881862,0.8374712696989876,0.40488244883527824,0.5133903318139048,0.9242916336333274,0.958884000163273,0.6846985970615,0.9113201797159564
FELIX1113_VENOUS,0.971437163266297,0.9216820022484702,0.9449150428784687,0.8727125863616764,0.6847726958753505,0.862590879390034,0.33874296364744094,0.47483755439202885,0.6321879717757966,0.9618770762322608,0.7685939699543096,0.9200507961807372
FELIX1133_VENOUS,0.9639554758248915,0.9041831009373706,0.9323053414320114,0.870597943032573,0.7415758123428013,0.7735962721759213,0.44170929865875874,0.5018213172150666,0.9163480654880083,0.9245552200181346,0.6069893703260403,0.8984369372703203
FELIX1135_VENOUS,0.968983265486219,0.935434459067046,0.9627120144530734,0.8615248869047565,0.7122073182384877,0.8794038436418611,0.19491135014917488,0.4222848963854366,0.911487683988387,0.9053500367182533,0.6970242356753307,0.8974497665606583
FELIX1145_VENOUS,0.9684911826802369,0.944617665182552,0.9411862888694373,0.8243968017987177,0.7036624041678613,0.8179335345153096,0.3323194087522101,0.28763475103015274,0.9039124265513765,0.9148604433661227,0.6704194589115312,0.9132653498408542
FELIX1158_VENOUS,1.6070274668055296e-11,0.9305504139157659,0.9358688440941475,0.845467158068801,0.8880575642100118,0.8694753993596931,0.3556019925929528,0.240920158888756,0.8815589073362643,0.9353702524146991,0.6468475634361055,0.8883354325411269
FELIX1160_VENOUS,0.9733308513238839,0.9546510917016072,0.9511023369721788,0.8312692272524619,0.8153081287327193,0.8603126702676661,0.3077575260049985,0.44581727843534313,0.9270370596156088,0.9474506214706266,0.8197840305800286,0.9408312675928968
FELIX1169_VENOUS,0.9727087676668457,0.9246858278751798,0.9397911974099747,0.883138698220347,0.8812584783810903,0.8294336783552436,0.39002396860533933,0.5639854530068819,0.8383160595808141,0.9445290925726896,0.7268131690592288,0.9028746694381026
FELIX1213_VENOUS,0.9628117223292691,0.9129699856025443,0.959198403307155,0.8831038149781673,0.7332262762470859,0.7564869235361595,0.39261025174586356,0.6087209571367665,0.8736335002598884,0.9421250250581608,0.7961263739412249,0.8999334756207739
FELIX1280_VENOUS,0.9649870148571544,0.9422126348812311,0.9459488814580568,0.8677632414588178,0.739258027730913,0.9168980066881997,0.3531391696897267,0.3840076016406562,0.8077677737297747,0.9430295007713639,0.3734888218603562,0.9293470635540312
FELIX1286_VENOUS,0.9582197056498304,0.9461265497943963,0.9240310766837819,0.8245471793137003,0.821519859825226,0.7823375539270386,0.3702928890253173,0.284985039943129,0.8433229326676481,0.9309719079614726,0.568019827862572,0.9293384957339597
FELIX1299_VENOUS,0.959989302093865,0.9329308485824043,0.9552713347652267,0.8235617017250181,0.6628283386849537,0.8046571288779706,0.26444434440875114,0.5943240283140887,0.8842930207452958,0.9422751931310448,0.6926953424007817,0.9164627950386813
FELIX5001_VENOUS,0.9684130989704897,0.8790650884362393,0.948858865119359,0.7628776629260509,0.7419555860061066,0.737106545871581,0.3434137402636194,0.28900727566589673,4.166649305627893e-06,0.8966270769988277,0.6868837832507508,0.876943432318438
FELIX5005_VENOUS,0.9624414191020315,0.8774012890394416,0.9390906980302935,0.8478924461145949,0.6751189231024736,0.8617598667695417,0.06753675197962017,0.10936278777676511,1.0,0.8827780863551782,0.5250986397749898,0.8522962790944734
FELIX5046_VENOUS,0.960850691041637,0.9527850094442035,0.94483032080676,0.8318867053634972,0.6248249477188,0.7811159164487705,0.3743253954706642,0.30854418388437493,0.9256030393953998,0.9049946504589523,0.7831266447860369,0.9391258883721898
FELIX5093_VENOUS,0.9690922315266105,0.9271491015119718,0.9539927178893202,0.6769323756888689,0.5599822024321334,0.7518571426226177,0.3977819947522205,0.5157215991585863,0.9120135687082997,0.9569297140049684,0.894962198307078,0.9008300489002774
FELIX5134_VENOUS,0.9675206629277748,0.9116582558172354,0.9478284762301905,0.8370257106166192,0.6301343536122904,0.8554480291908517,0.49398846116268413,0.46769968377543153,0.8121972246791773,0.8963975286585241,0.5576509297395907,0.9114806284831687
FELIX5272_VENOUS,0.9694781851064219,0.9369520170521749,0.9667330663942589,0.8582619735079171,0.6715929248231204,0.8898099323448408,0.4269465560868066,0.585188340394897,0.8972668764327557,0.9261001063198023,0.7618254196763112,0.9289056873047782
FELIX5627_VENOUS,0.9670759133761081,0.9067942278293075,0.9545639220473658,0.6350976060911335,0.7515860128284971,0.8814806934737579,0.3105632235898242,0.5088253610085294,0.9137950643373564,0.9575479901108522,0.9058021577090362,0.9052288205927802
FELIX5713_VENOUS,0.9690377439405443,0.9456518237832057,0.9512774794208924,0.7476505352559151,0.5586565570737255,0.8148027465170125,0.34546029875469725,0.5016371219574985,0.8169502353795914,0.9254293725508975,0.5172870099703041,0.9258675294735974
FELIX5726_VENOUS,0.9620082160710138,0.9459526330123836,0.9224389973100252,0.8588853885484031,0.6636903523595981,0.8137667289021558,0.3893786298930912,0.3816826628683765,0.8843949045199603,0.9094607191344967,0.7664911737855757,0.9489598225240834
